Area,Year,SoyaBeansProd,SoyaBeansProdLogDiff,SoyaBeansProdSD2,SoyaBeansProdSD3,SoyaBeansProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,HenEggsProd,HenEggsProdLogDiff,HenEggsProdSD2,HenEggsProdSD3,HenEggsProdSD4
Argentina,1999,20000000,0.002938893,96025.10089,3934045.678,4999098.404,36653.031,1.139722933,295.3889081,0.00492176,18072.503,1.152264299,147.2500374,0.004975609,4048.858,-0.621533282,17.79434215,-0.002707708,46.92237703,128412,1560,0.16,14.76,21.1,8.46,2.86,2.31,27.35,639.52,21.03,39.48,3.87,2719784,-0.000284962,1261.478498,148896.6875,140267.9947,10649200,-0.022079398,373260.4566,443135.2782,781924.1134,940390,0.007962296,12303.65799,8746.615422,125289.037,2700000,-0.084907315,339037.1955,240679.8099,222910.9038,13504100,0.094343134,2316870.724,1643059.491,1364889.702,318870,0.010847755,5702.81619,12769.96934,32094.38747
Argentina,2000,20135800,0.125474141,4769472.009,5041944.935,6153156.259,37070.774,1.105234544,289.7150833,0.004773641,18280.746,1.112525714,143.8099629,0.004804959,4023.693,-0.620176539,17.64514262,-0.002701779,46.95818671,128510,1565,-0.186,14.45,20.7,8.24,2.77,2.53,26.75,722.74,21.5,40.92,4.21,2718000,-0.043137839,181726.4428,140058.3212,124943.9875,10121330,-0.015399701,249329.3866,687869.5645,883370.3237,957790,-0.003248732,5047.328204,147141.1695,136855.0517,2220529,0.050989225,195604.8276,149161.1152,168220.5909,16780650,-0.038434613,1004977.634,1058140.402,910208.202,326935,-0.034575287,17691.10456,36410.26696,30018.25073
Argentina,2001,26880852,0.047678225,2205570.702,3999054.241,3304056.848,37480.493,1.079321449,286.0494417,0.004662318,18484.124,1.079612969,141.1081079,0.00466357,3998.739,-0.600139194,16.96914853,-0.002614224,46.99326559,128606,1567,0.425,15.07,21.19,8.99,3.81,2.68,27.36,717,21.74,40.74,3.75,2461000,0.005610665,22627.417,105718.1788,258189.8526,9768725,-0.045681055,689658.9214,793220.267,766493.063,950652,-0.133271101,177633.7087,135241.4449,115822.9461,2497156,-0.042930035,166195.5494,202257.027,211282.6662,15359397,-0.018700118,457722.9474,323698.7934,267923.5936,301916,-0.073005459,33033.20039,27289.80186,41084.48804
Argentina,2002,30000000,0.064689451,3407230.795,2456754.549,3674769.251,37885.028,1.037708089,277.9891315,0.004483486,18683.681,1.049150861,138.6070712,0.004532668,3974.741,-0.592340482,16.64812206,-0.002580151,47.0312677,128710,1600,0.278,14.83,21.07,8.63,3.47,2.79,27.37,757.73,22.33,40.72,4,2493000,0.027832698,116672.6189,271766.4438,300676.587,8793400,-0.030476463,421379.073,375372.3833,831225.229,699440,0.023430635,27415.94412,87154.34061,140424.21,2262120,-0.033431128,118511.0965,123572.6642,196488.4866,14712079,0.009704548,235077.6494,171417.1786,2793555.517,255200,0.074561958,33799.70414,50290.22304,58792.14999
Argentina,2003,34818552,-0.04244325,2292298.763,3357149.156,3933529.76,38278.164,1.020508716,276.2185361,0.004409551,18879.701,1.045037737,139.5121679,0.00451499,3951.197,-0.611688053,17.09006379,-0.002664686,47.17498146,129103.3,1650,0.635,15.22,21.75,8.73,3.41,2.99,28.06,593.25,19.1,34.07,3.54,2658000,0.05602681,258801.0819,247959.0289,208069.9882,8197480,-0.005195347,68928.76903,1017420.648,1209471.503,738212,0.069336791,90359.76135,135974.5625,181669.8083,2094520,-0.0155139,51972.34842,159648.2907,130923.8339,15044529,-0.002713438,66258.73382,3167052.178,2846653.03,303000,0.069690072,37292.81164,43274.53293,49533.00512
Argentina,2004,31576752,0.083715006,4746802.165,4662056.497,6558463.502,38668.796,1.038835034,284.0483295,0.00448833,19077.001,1.059621478,142.9373932,0.004577667,3927.028,-0.628312301,17.44715272,-0.002737334,47.31869521,129496.6,1735,0.47,15.2,21.64,8.8,3.32,3.34,27.88,578.75,19.12,33.97,3.52,3024000,0.015073538,75519.00423,59085.02348,93805.98328,8100000,0.087542224,1279114.448,1247880.202,1031492.745,866000,0.066803482,101823.3765,146507.1102,166746.0644,2021020,-0.053038689,164291.3109,118309.78,97933.96005,14950825,0.136719332,3911535.816,3349162.068,3748962.367,355740,0.038593556,23376.95019,31448.01501,37602.11872
Argentina,2005,38289744,0.024773042,1589307.344,4792400.913,4425553.955,39070.501,1.040042973,287.3328405,0.004493522,19279.145,1.063112498,144.9278988,0.004592669,3902.354,-0.653656742,18.03687977,-0.002848114,47.47373652,129920.9,1820,0.281,14.86,21.27,8.49,3.25,2.31,27.65,574.99,18.63,32.24,4.01,3130800,-0.013697009,68730.77913,95058.10504,77624.96936,9908941,0.02489598,413394.4233,365112.4368,322370.7196,1010000,0.059762062,105358.9104,118449.708,162967.0212,1788677,0.036082118,109569.7313,91357.09585,74651.00777,20482572,-0.151650769,4268827.68,3905110.65,3550210.185,388800,0.032081268,21077.43893,26979.28806,33851.88727
Argentina,2006,40537364,0.06868067,4911153.58,3703295.407,7514849.622,39476.851,1.011377529,282.3194535,0.004370294,19484.104,1.03303185,142.3243316,0.004463386,3876.846,-0.672763375,18.44275907,-0.002931647,47.55339479,130138.9,1900,0.596,15.38,21.97,8.84,3.82,3.36,28.1,596.4,18.85,33.8,3.52,3033600,0.026396304,134420.9991,95068.54195,146599.8211,10493569,-0.028708392,474632.6989,348461.7108,294781.2209,1159000,0.030736944,60104.0764,122230.6563,153529.5846,1943632,0.001420571,4502.855983,27216.11915,24126.15156,14445538,0.177832633,5168827.534,4297826.72,4710429.031,418608,0.024258831,17004.50387,24747.26264,37921.66626
Argentina,2007,47482784,-0.011536307,880132.9821,9181964.518,9329019.85,39876.111,0.997233657,281.1866684,0.004309478,19685.381,1.019385909,141.8951178,0.004404724,3850.764,-0.6866949,18.69802461,-0.002992565,47.49109325,129968.4,1985,-0.169,14.41,20.86,8,3.69,2.53,27.78,586.4,18.17,34.01,4.7,3223700,-0.012546455,64910.9883,124611.6486,323669.7098,9822337,0.021478249,352125.742,301657.4678,335849.3187,1244000,0.051307655,110308.6579,129477.1537,151248.9669,1950000,-0.01128101,35355.33906,28867.51346,45468.31515,21755364,0.005190329,184952.2639,5062029.123,4527974.788,442656,0.024268575,17988.79651,32565.3035,48580.57525
Argentina,2008,46238088,-0.173730926,10779636.4,11135182.22,9511203.941,40273.769,1.019445188,290.316124,0.004404979,19886.051,1.052526718,148.0016919,0.004547177,3824.321,-0.683598474,18.48589258,-0.002979024,46.42356277,127046.9,2070,0.601,15.3,22.05,8.59,3.62,3.14,28.35,535.35,16.71,31.35,3.96,3131902,0.032910617,174342.8338,381331.2802,414713.862,10320318,0.001930275,32507.11294,164989.9117,573668.5905,1400000,0.030252657,71417.7849,99006.73378,161374.3061,1900000,0.01128101,35355.33906,55640.99378,69305.37888,22016926,-0.22477717,6290100.899,5332175.887,4908265.186,468096,0.034929932,27721.41425,43006.47399,53641.35007
Argentina,2009,30993380,0.230339429,15331548.63,11580804.51,9673833.183,40684.338,1.02197804,294.004393,0.004415868,20095.357,1.060603203,150.7070825,0.004581886,3798.178,-0.681326678,18.29850928,-0.00296909,45.43020949,124328.4,2155,0.857,15.34,22.16,8.56,3.93,3.28,28.53,536.07,16.99,28.86,3.98,3378460,-0.108736117,529125.883,474463.7334,405564.4257,10366290,0.010758228,183846.3489,623724.4158,565363.0037,1501000,0.027196083,68589.35778,141099.2558,180152.4817,1950000,0.013398491,43202.37878,54334.42498,84078.0251,13121380,0.237339706,6747011.381,5864665.179,4834792.95,507300,0.038244902,33021.88668,41895.62427,42154.04291
Argentina,2010,52675464,-0.032401338,2677762.469,6451267.432,5369590.314,41100.123,1.023395964,297.421133,0.004421963,20308.489,1.060551575,152.2980727,0.004581664,3772.3,-0.498634785,13.30067855,-0.00217096,46.13891234,126267.9,2250,0.135,14.85,21.42,8.31,3.28,2.4,27.66,552.96,18.54,32.07,4.12,2630163,-0.022224402,92778.77365,68041.21313,135251.8979,10626288,0.036308906,655203.7292,485252.3033,408853.0417,1598000,0.046599173,127986.3274,153385.1362,148878.8657,2011097.39,0.010091514,33430.71461,70258.53413,89970.12236,22663095,0.021254636,803793.0269,1305072.113,4900273.225,554000,0.028004225,26092.24023,24359.87137,21541.18594
Argentina,2011,48888536,-0.086060537,6214294.809,5198715.752,5598043.368,41520.74,1.039540721,305.2049644,0.004491363,20523.871,1.065710265,154.6619307,0.004603832,3753.49,-0.413242076,10.96793328,-0.001798406,45.79196036,125318.4,2357,0.386,15.13,21.7,8.59,3.11,3.04,27.93,565.25,17.36,30.56,3.96,2498954,0.016515476,68491.06993,165564.7587,136324.4457,11552886,-0.008095434,150865.4744,294317.4016,277598.5667,1779000,0.02926284,87681.24087,77313.21577,71308.60163,2058375.56,0.018779092,64316.62969,77037.14099,88689.56212,23799830,-0.050306893,1840735.423,5705134.191,5943256.117,590900,0.00663726,6434.671709,18109.27111,29152.97741
Argentina,2012,40100196,0.089755038,6509627.856,6810714.796,8879537.275,41952.365,1.039045117,308.2306743,0.004489233,20742.596,1.058213736,155.2106456,0.004571618,3737.979,-0.414395051,10.95308404,-0.001803434,45.58130442,124741.9,2357,0.798,15.52,21.97,9.12,4.03,3.26,28.23,623.13,19.44,34.22,3.77,2595815,0.03622294,159659.7614,114661.4544,94803.60077,11339530,-0.014344881,260519.3514,202444.2482,504854.9097,1903000,0.004088577,12727.92206,15567.05924,87758.66529,2149333.01,0.012393831,43996.85568,57793.49126,76874.73217,21196637,0.180497906,7723426.143,6603335.191,5946534.816,600000,-0.026033628,24685.09773,35245.53069,87269.71081
Argentina,2013,49306200,0.03462114,2893138.002,6176738.355,5440707.551,42388.269,1.028079255,308.1465286,0.004442096,20962.097,1.053673208,156.180089,0.004552104,3722.489,-0.432962999,11.39643999,-0.001884417,44.92193124,122937.4,2357,0.442,15.34,22.07,8.66,3.64,2.61,28.75,520.05,17.06,30.96,3.9,2821608,-0.023335275,104374.6178,74774.99061,77932.34084,10971100,0.001533201,27435.74311,618300.1536,730186.5441,1921000,0.002929105,9192.388155,95772.29941,86156.35012,2211553.96,0.010333062,37653.3866,59291.90124,94407.72382,32119211,0.012894689,684446.8373,852026.5033,3463003.229,565090,0.051052601,49843.95701,101392.2947,110632.0286
Argentina,2014,53397715,0.060974873,5691390.052,4102208.652,3651727.628,42824.054,1.011139674,306.1850144,0.004369271,21182.969,1.035511122,155.1052867,0.004474043,3706.372,-0.457725236,11.99606654,-0.001992439,44.28302073,121188.9,2357,0.951,15.35,21.65,9.09,3.55,2.9,27.6,699.66,21.87,39.75,3.36,2674000,0.008523735,37476.6594,42027.7686,88357.93558,11009900,0.039596342,743169.227,889568.6202,888506.0209,1934000,0.034312759,112429.9782,83032.1223,81004.11512,2264803.89,0.01231396,46057.5204,83671.44273,90085.21527,33087165,0.009485075,516597.3651,3678812.085,7575901.47,635580,0.080491212,91513.75962,87382.44751,81505.11702
Argentina,2015,61446556,-0.019125701,1871922.368,3255346.165,10646086.68,43257.065,0.95054068,290.7453379,0.004108649,21402.321,0.969609791,146.7380921,0.004190678,3689.407,-0.486744889,12.69822358,-0.002119068,44.11877122,120739.4,2357,0.957,15.48,21.74,9.26,3.93,3.67,27.77,650.12,20.03,36.45,3.43,2727000,-0.013423687,58689.86284,100749.2732,183291.5728,12060900,-0.0688715,1250659.764,1081753.772,895092.8257,2093000,-0.007957402,26870.05769,30805.8436,26977.54021,2329939.06,0.018416457,71366.12368,67985.5635,74672.45451,33817744,0.070660456,4225040.799,7901908.158,6565610.344,765000,0.020512933,26162.9509,25146.23895,27195.28145
Argentina,2016,58799258,-0.029233263,2706544.543,11190816.98,9440161.831,43668.241,0.884796344,273.2083826,0.003825722,21609.84,0.905647612,138.387161,0.003915474,3671.449,-0.507837641,13.18400594,-0.00221113,43.4794953,118989.9,2357,0.488,14.98,21.26,8.75,3.49,3.28,27.23,661.24,19.74,35.61,3.48,2644000,0.031746167,141782.6878,211134.6458,223462.6588,10292200,-0.008294355,137673.6903,214855.8664,176275.2208,2055000,0.012703837,43133.51365,32041.40049,67099.9195,2430866,0.005052297,20113.10792,38254.39659,74108.23281,39792854,0.094588571,6846943.954,4888580.809,7465212.963,802000,0.005916177,7778.174593,13576.94124,13478.37775
Argentina,2017,54971626,-0.162785515,12150710.09,10006449.99,8174766.708,44054.616,0.814852183,253.8371923,0.003524518,21805.549,0.831953371,128.2776554,0.003598181,3652.804,-0.542240974,14.00566401,-0.00236133,42.98638136,117640.4,2357,1.095,15.53,21.83,9.26,3.78,3.5,27.87,632.87,20.82,37.48,3.36,2844511,0.032577848,156682.8419,152143.1519,145881.696,10097500,0.018074259,303419.5198,215153.1863,433144.814,2116000,-0.009861398,33591.81475,68434.84304,71724.2654,2459310.23,0.008271267,33437.0715,71593.45226,190220.0185,49475895,-0.056280724,4252237.54,6710875.074,6923062.812,813000,0.008463985,11313.7085,9539.392014,25708.29957
Argentina,2018,37787927,0.165088392,12357372.65,8835785.25,7234010.77,44413.596,0.747347727,234.7057112,0.003233622,21986.961,0.756853119,117.6689324,0.003274595,3632.997,-0.572034604,14.69509313,-0.002491448,42.37153631,115957.7597,2357,0.878,15.21,21.68,8.78,3.86,2.99,28.17,595.67,18.44,33.6,3.8,3066094,0.009777848,49365.95282,52306.25134,82769.96529,10526600,-0.007770312,131992.0873,403495.0446,555048.628,2068494,0.027441189,95400.51347,82842.07484,93943.62549,2506597.39,0.015888765,66045.61891,196559.0571,216716.0805,43462323,0.116699297,9474086.062,8214643.741,7713702.572,829000,0.000523562,707.1067812,25119.71337,28998.56318
Argentina,2019,55263891,-0.054051354,4573022.188,4660199.738,4660199.738,44745.52,0.649253825,205.4230052,0.00281056,22153.37,0.64834831,101.5624541,0.002806652,3612.215,-0.599991972,15.32512527,-0.002613581,42.59077926,116557.7597,2357,0.76,15.19,21.62,8.8,3.46,2.9,28.67,588.51,18.5,32.4,3.52,3135908,0.004486561,23026.22522,99775.6827,99775.6827,10339935,0.031320853,546772.4399,614260.1566,614260.1566,2203410.7,0.003108475,11191.76793,48442.077,48442.077,2600000,0.045021908,200818.3259,187771.9658,187771.9658,56860704,0.011569462,1085484.57,1840579.315,1840579.315,830000,0.021936151,30405.59159,28919.4283,28919.4283
Argentina,2020,48796661,-0.023579794,1823451.612,1823451.612,1823451.612,45036.032,0.534567521,170.2345434,0.002315414,22297.001,0.528506053,83.3261702,0.002289229,3590.542,-0.628122439,15.94737924,-0.002736504,43.02926517,117757.7597,2357,1.123,15.52,22.35,8.74,3.53,2.98,29.02,497.6,16.29,28.59,3.82,3168472,-0.026387385,132074.8188,132074.8188,132074.8188,11113188,0.016867615,311210.4223,311210.4223,311210.4223,2219238.25,0.014408683,52936.2481,52936.2481,52936.2481,2884000,0.010532521,50061.65397,50061.65397,50061.65397,58395811,0.01555888,1506133.201,1506133.201,1506133.201,873000,0.005929027,8485.281374,8485.281374,8485.281374
Australia,1961,200,0.113943352,42.42640687,215.1441377,264.3184632,10505.938,1.96082444,145.6661182,0.008433338,5306.413,1.856659103,69.6655743,0.007989427,1895.053,0.26811915,3.592809555,0.001162868,61.76333188,474484.4445,1001,0.157,21.69,29.05,14.38,10.85,11.77,34.18,368.09,9.21,17.34,0.05,642924,0.097069402,113862.5765,143226.3338,156994.2533,6277000,0.032515672,345068.1092,319777.0056,321058.0166,46858,0.002697949,206.4751801,688.8405718,4493.008606,458028,0.066993113,54019.42255,111300.3607,91163.95111,158630,0.068223066,19079.86228,16784.18759,14161.72443,144300,0.007163783,1697.056275,2861.817604,2389.560629
Australia,1962,260,0.362453474,239.7091988,250.0886509,353.1801948,10711.941,1.917803692,145.2637745,0.008250056,5404.935,1.824018235,69.71153624,0.007850231,1900.134,0.269033658,3.614729865,0.001166829,62.03779226,476592.9315,1052,0.126,21.57,28.71,14.48,10.47,11.98,33.78,460.88,10.53,21.61,0.06,803950,0.062602446,88145.10292,99815.37978,99740.32132,6765000,0.007257509,80610.17306,124647.503,158110.7207,47150,0.009294949,721.2489168,5018.904396,10073.37111,534423,0.102892729,101025.76,74208.63365,72080.22361,185613,0.008805978,2688.419982,9866.454345,8821.94799,146700,-0.017211001,4030.508653,2891.94283,5274.703783
Australia,1963,599,0.096474775,105.3589104,263.9021283,216.9014753,10917.375,1.962321529,151.4863142,0.008439715,5503.522,1.912720618,74.43500954,0.008228395,1905.246,0.392442761,5.287037403,0.001701022,62.39922656,479369.5782,1076,-0.096,21.47,28.42,14.57,10.45,11.69,33.19,489.15,11.5,24.03,0.08,928606,0.032739237,51413.02695,50747.37633,45809.10226,6879000,0.008440452,95459.41546,124647.503,167869.7412,48170,0.067793456,5754.434985,10469.4404,9287.983294,677295,-0.074101452,75124.43865,81914.05643,73520.78013,189415,-0.045066373,13201.6836,9832.210399,27869.13506,141000,0.006116925,1414.213562,6429.100507,7090.604112
Australia,1964,748,0.172203189,257.3868684,204.101282,174.2285377,11131.609,2.046721188,161.1022593,0.008799055,5608.789,2.010148715,79.72275404,0.008643381,1912.723,0.592192388,8.009398511,0.002564274,62.72910581,481903.8096,1170,-0.012,21.41,28.5,14.36,10.47,11.29,33.74,459.54,11.37,21.72,0.06,1001315,0.010698106,17657.87054,40904.89625,65473.48952,7014000,0.007001929,80610.17306,130327.7919,218788.1395,56308,0.087945272,8937.122607,6475.304652,11534.71787,571053,-0.043881134,38806.02015,66868.61237,66085.54475,170745,0.010026938,2819.941843,27679.07511,28123.80226,143000,0.029355393,7071.067812,6502.307283,7789.522878
Australia,1965,1112,-0.159614062,241.8305192,196.0263588,160.0562401,11359.442,2.053208247,164.9206359,0.008826662,5721.534,2.01138366,81.37526259,0.008648638,1924.05,0.815779216,11.09874804,0.003528511,63.29604298,486259.191,1274,0.14,21.82,29.06,14.64,10.61,11.59,34.24,361.1,8.33,16.82,0.09,1026287,-0.035224843,56536.01558,73887.42048,64591.0792,7128000,0.008805606,103237.5901,198651.2858,217118.2474,68947,-0.025114545,2739.33167,9968.015566,15245.99148,516173,0.099604634,94086.9212,78018.57632,70941.91891,174733,-0.145736005,35221.69588,34142.3234,29270.63273,153000,0.006200286,1555.634919,4579.665199,8665.015868
Australia,1966,770,0.002810977,3.535533906,66.15386106,467.7955394,11592.675,1.86699791,153.0426562,0.008033507,5836.616,1.824944454,75.3174788,0.007854182,1939.746,1.601189022,21.96202952,0.00689879,63.39618678,487028.5257,1359,-0.23,21.1,28.14,14.12,10.15,10.91,33.58,419.39,9.28,18.12,0.1,946333,-0.032211761,47835.77375,34156.54942,30561.69845,7274000,0.014502292,174655.375,251010.6239,209867.2199,65073,0.110599178,13345.22628,16730.84544,17281.983,649232,0.002704098,2867.317998,10257.22362,77568.11355,124922,0.182749649,46213.67079,35395.76968,30048.55476,155200,0.0180868,4666.904756,8623.804265,9250.945898
Australia,1967,775,0.058621917,79.19595949,527.7906782,1994.120775,11809.11,1.847319569,154.2567585,0.007949604,5943.131,1.818351303,76.41490852,0.00782606,1970.805,1.612539039,22.47185351,0.006947303,63.72838393,489580.5639,1344,-0.093,21.43,28.65,14.25,9.83,11.39,33.36,432.06,9.67,18.82,0.07,878683,0.012473103,18103.34781,28076.84887,56848.55979,7521000,-0.030000346,354967.6042,256205.6466,332022.4641,83946,0.069167186,10248.09858,10212.72159,13376.89183,653287,0.01011107,10880.95915,87123.64944,75520.00935,190278,-0.021328663,6448.106738,21684.21364,19888.75916,161800,0.02730676,7424.621202,7011.656961,9406.612758
Australia,1968,887,0.292625628,603.1620844,2186.566334,3776.340424,12027.262,2.004504433,170.4742526,0.00861935,6051.198,1.982549571,84.83018633,0.008525865,2002.585,1.445032296,20.46225603,0.006230785,66.85101611,513569.5611,1354,-0.203,21.24,28.05,14.48,10.66,10.89,33.33,550.23,12.86,25.04,0.09,904285,0.014397581,21553.3218,54387.90347,65955.55976,7019000,0.009909684,114551.2986,387306.5108,325632.2056,98439,0.022431442,3689.683184,9165.85337,20099.26105,668675,0.083963178,100846.862,72412.98117,60652.01964,181159,-0.084873646,22739.84698,22203.51234,26290.5291,172300,0.007000869,1979.898987,6481.345565,10406.66969
Australia,1969,1740,0.460846021,2324.967097,3742.349396,14478.11763,12268.349,2.662827737,231.0011788,0.011413222,6171.166,2.622826869,114.4515965,0.011243974,2031.523,1.157259849,16.62408043,0.004997057,66.50196151,510888.0189,1476,0.103,21.61,28.81,14.47,10.13,11.32,33.74,436.83,9.54,17.79,0.08,934766,0.033598686,53165.94466,57274.05494,95740.99928,7181000,0.033452874,406586.3992,287517.5357,250071.1565,103657,0.049857831,8916.616511,20324.85477,24095.77842,811294,-0.027339006,34999.66435,25737.90382,28783.26518,149000,0.109209236,30122.74888,32145.29515,30162.95132,175100,0.023089037,6760.647935,10092.07892,11644.03568
Australia,1970,5028,0.262722874,2954.999239,15448.38355,16730.43477,12595.034,3.1663273,281.9941843,0.01353797,6333.025,3.108719767,139.2123547,0.013295395,2055.033,0.851908461,12.37931842,0.003684121,64.22978776,493432.4985,1476,-0.007,21.48,28.71,14.3,10.24,10.97,34.01,405.19,9.48,17.88,0.1,1009954,0.01572804,26336.89917,80594.52885,193575.8533,7756000,-0.016084707,199404.1123,231035.3508,254385.5342,116267,0.091180504,19206.43439,20333.01734,17695.72631,761797,0.007072245,8843.784512,31657.24003,41628.80146,191600,0.043940356,14424.97834,12371.79762,35010.13471,184661,0.024271463,7505.231376,8498.955838,6946.620329
Australia,1971,9207,0.56259581,17268.96181,15494.11635,21844.49199,12993.834,2.358611015,216.7098437,0.010124384,6529.901,2.311734895,106.740597,0.009925449,2072.54,0.598347921,8.768831193,0.002590849,65.02429828,499536.1667,1475,-0.044,21.35,28.34,14.4,10.2,11.03,33.05,508.47,11.45,22.38,0.12,1047200,0.046069952,82867.96501,200518.1714,171980.5016,7474000,-0.010349234,124450.7935,153575.1716,230716.9984,143429,0.036649066,8930.05154,6345.8675,17564.45798,774304,0.025855691,33586.15789,50579.68236,74109.8982,212000,0.00392974,1362.594767,42829.15568,54056.22658,195275,0.013555117,4377.698082,4314.053817,5186.825683
