Area,Year,BananasProd,BananasProdLogDiff,BananasProdSD2,BananasProdSD3,BananasProdSD4,Population,PopulGrowth,PopulationSD2,PopulLogDiff,MalePopul,MalePopulGrowth,MalePopulSD2,MalePopulLogDiff,RuralPopul,RuralPopulGrowth,RuralPopulSD2,RuralPopulLogDiff,AgriLandShare,AgriLand,IrrigationEquippedLand,TempChange,tas,tasmax,tasmin,tr,tnn,txx,pr,rx1day,rx5day,fd,CattleMeatProd,CattleMeatProdLogDiff,CattleMeatProdSD2,CattleMeatProdSD3,CattleMeatProdSD4,CattleRawMilkProd,CattleRawMilkProdLogDiff,CattleRawMilkProdSD2,CattleRawMilkProdSD3,CattleRawMilkProdSD4,ChickensMeatProd,ChickensMeatProdLogDiff,ChickensMeatProdSD2,ChickensMeatProdSD3,ChickensMeatProdSD4,MaizeProd,MaizeProdLogDiff,MaizeProdSD2,MaizeProdSD3,MaizeProdSD4,PotatoesProd,PotatoesProdLogDiff,PotatoesProdSD2,PotatoesProdSD3,PotatoesProdSD4
Zimbabwe,1963,30000,0.014240439,707.1067812,577.3502692,816.4965809,4177.931,3.169056646,93.62164494,0.013549459,2065.073,3.126814403,45.65859197,0.013371603,3571.594,2.703778761,68.28388765,0.011586423,28.83546594,11155,23,-0.458,20.49,27.31,13.71,3.22,10.33,30.75,49.36,10.37,26.38,0,55945,-0.026734253,2361.736649,1738.19111,6679.434611,265000,-0.016705694,7071.067812,5291.502622,4349.32945,3680,0.026328939,162.6345597,175.6654016,196.3998897,720000,-0.002419474,2828.427125,60077.72743,88504.23719,22922,-0.01286394,473.0544366,384.8120753,1284.84276
Zimbabwe,1964,31000,0,0,577.3502692,957.4271078,4310.332,3.174163846,96.74422848,0.013570958,2129.644,3.131368435,47.15482992,0.01339078,3668.162,2.652091156,68.78946899,0.011367801,29.05518935,11240,32,-0.097,20.86,27.74,14.02,3.78,10.8,31.25,50.77,8.8,22.81,0.04,52605,0.006839425,590.4341623,8109.823318,6837.230998,255000,0.003392943,1414.213562,2516.611478,2449.489743,3910,0.012589127,81.31727984,115,148.4643616,716000,0.059958795,74953.31881,92354.3899,360437.8569,22253,9.75701E-05,3.535533906,1310.298821,1110.985561
Zimbabwe,1965,31000,0.013788284,707.1067812,1000,1707.825128,4447.149,3.179115429,99.97075672,0.0135918,2196.331,3.135820603,48.70056534,0.013409528,3765.445,2.588273099,68.91462689,0.011097719,29.22321313,11305,34,-0.48,20.73,27.74,13.76,3.38,10.65,31.4,17.52,4.22,9.84,0,53440,0.098535571,9624.076845,7624.063665,6247.680699,257000,0.005040225,2121.320344,1732.050808,10594.81005,4025,0.012234456,81.31727984,115,148.4643616,822000,0.039370692,55154.32893,381083.2928,315503.6994,22258,-0.046760255,1606.546607,1143.207768,1070.447881
Zimbabwe,1966,32000,0.013363962,707.1067812,1527.525232,1825.741858,4588.529,3.185443527,103.3542627,0.013618435,2265.204,3.144264269,50.36297338,0.013445082,3862.905,2.536303637,69.27878689,0.010877657,29.49463616,11410,34,0.215,21.19,27.88,14.56,4.31,11.4,31.7,55.44,10.47,26.23,0,67050.5,-0.09166858,9021.834,6687.204948,5485.63014,260000,0,0,11547.00538,19148.54216,4140,0.011899223,81.31727984,115,148.4643616,900000,0.226911947,436702.077,336907.2469,352396.8701,19986,0.019420403,646.295598,523.7034784,953.5804458
Zimbabwe,1967,33000,0.025554104,1414.213562,1527.525232,1707.825128,4734.694,3.203015865,107.2348647,0.013692389,2336.428,3.165601508,52.29903175,0.013534915,3960.88,2.511462099,70.34015417,0.010772428,29.71435957,11495,46,-0.043,20.9,27.37,14.49,3.85,11.38,30.93,47.4,9.83,24.63,0,54291.7,0.022643606,2054.710885,3142.500433,7796.239884,260000,0.032184683,14142.13562,20000,17078.25128,4255,0.011581873,81.31727984,115,148.4643616,1517590,-0.191955676,383360.7698,329685.5926,301035.2286,20900,-0.01911629,636.3961031,1001.66528,967.3847907
Zimbabwe,1968,35000,0.012234456,707.1067812,1000,1290.994449,4886.347,3.229733787,111.5927638,0.013804807,2410.39,3.199274806,54.52853943,0.013676645,4060.356,2.550860072,73.23787775,0.010939307,29.93408298,11580,46,0.093,21.11,28.05,14.21,3.93,10.77,32.66,49.59,10.06,23.67,0.05,57197.5,0.02488698,2385.354016,7801.49814,14745.60195,280000,0.029963223,14142.13562,10000,31091.26351,4370,0.01128101,81.31727984,115,148.4643616,975436,0.207121133,421495.0386,317221.2162,413531.1018,20000,0.041392685,1414.213562,1154.700538,1258.305739
Zimbabwe,1969,36000,0.011899223,707.1067812,1000,1707.825128,5044.163,3.147301148,112.256737,0.013457869,2487.505,2.986566861,52.53166988,0.012780581,4163.93,2.716280053,79.97660538,0.011639283,30.15380638,11665,46,0.215,21.23,27.7,14.82,4.44,12.22,31.02,75.22,11.78,31.06,0,60570.9,0.07553388,8136.182756,14766.52429,22045.43537,300000,-0.014723257,7071.067812,32145.50254,38622.10075,4485,0.010995384,81.31727984,115,148.4643616,1571520,-0.160759305,343790.3673,389485.2619,516135.4144,22000,0,0,577.3502692,957.4271078
Zimbabwe,1970,37000,0.011581873,707.1067812,1527.525232,1825.741858,5202.918,3.08490351,113.4941739,0.013195069,2561.796,2.811387011,50.92724459,0.012041218,4277.034,2.775404638,83.93711046,0.011889195,30.37352979,11750,46,0.421,21.61,28.74,14.53,4.64,12.5,32.11,40.89,7.74,19.71,0,72077.2,0.095862257,12588.05634,19530.3769,21455.01533,290000,0.081670046,42426.40687,41633.31999,44791.18217,4600,0.010723865,81.31727984,115,413.3072908,1085327,0.232900117,544593.8439,622325.2147,645845.7989,22000,0.019305155,707.1067812,1000,1290.994449
Zimbabwe,1971,38000,0.022276395,1414.213562,1527.525232,1707.825128,5363.423,3.158784977,119.7973238,0.013506218,2633.818,2.924689557,54.46914246,0.012519566,4395.739,2.815544781,87.51436367,0.012058781,30.5932532,11835,50,-0.052,21.03,27.96,14.14,3.97,12.25,31.39,49.43,9.95,23.59,0,89879.4,0.092008547,14997.02772,15356.67385,15430.21184,350000,0.02413368,14142.13562,22546.24876,20564.9378,4715,0.010465434,81.31727984,435.3829732,596.6346593,1855499,0.09649661,326448.5735,692569.4808,598980.3591,23000,0.018483406,707.1067812,1000,957.4271078
Zimbabwe,1972,40000,0.010723865,707.1067812,1000,1707.825128,5532.842,3.250951319,127.1872967,0.013894062,2710.849,3.057012766,58.59864606,0.01307755,4519.503,2.801613363,89.53315353,0.011999931,30.76127698,11900,55,-0.397,20.85,27.72,14.03,4.99,11.74,31.38,56.73,9.91,26.77,0,111088.4,0.03250634,6105.089238,15894.1221,16933.11376,370000,0.028395372,17677.66953,13228.75656,16520.18967,4830,0.057991947,487.903679,578.82064,646.2890865,2317167,-0.38479119,962944.3786,732576.353,598324.4727,24000,0.017728767,707.1067812,577.3502692,2138.439365
Zimbabwe,1973,41000,0.010465434,707.1067812,1527.525232,1825.741858,5712.712,3.340234901,134.9287018,0.014269444,2793.72,3.190011884,63.01735634,0.013637662,4646.122,2.715339804,89.2071773,0.011635307,30.85175132,11935,60,0.601,21.24,27.86,14.67,5.85,12.42,31.84,59.85,11.71,29.14,0,119722.3,-0.129220534,21787.02059,19080.13065,15629.67294,395000,-0.005532489,3535.533906,10408.33,22500,5520,0.034762106,325.2691193,403.8667272,491.2802154,955358,0.342953068,812464.2774,590067.2104,495340.7409,25000,0,0,2600.962963,2143.363925
Zimbabwe,1974,42000,0.020203386,1414.213562,1527.525232,2081.665999,5903.53,3.27859772,136.8626388,0.014010333,2882.84,3.076098569,62.70552225,0.013157972,4772.28,2.677106121,90.33925526,0.01147362,31.07147473,12020,65,-0.485,20.46,26.94,14.03,3.31,11.88,29.82,69.76,11.95,29.98,0,88910.8,-0.020459834,2893.127395,8042.00997,11518.46533,390000,0.02171925,14142.13562,25166.11478,31091.26351,5980,0.024359346,243.9518395,345,402.5,2104356,-0.076848425,241322.1094,179409.7118,205568.3733,25000,-0.086292086,3185.516049,2379.880879,2039.83061
Zimbabwe,1975,44000,0.009759837,707.1067812,1527.525232,2217.355783,6097.083,3.137631553,135.2723557,0.013417154,2971.519,2.834442586,59.55677575,0.012138598,4900.039,2.533428816,87.77952871,0.010865481,31.16194908,12055,70,-0.262,20.7,27.48,13.97,3.83,11.74,31.05,60.95,11.79,29.88,0,84819.3,0.072962099,10971.96379,12832.74065,11192.55404,410000,0.03066882,21213.20344,25166.11478,20615.52813,6325,0.023065304,243.9518395,289.41032,483.3649415,1763075,0.018016117,52804.6131,114308.8889,108282.9983,20495,0.069972487,2533.563597,1802.003422,1556.124031
Zimbabwe,1976,45000,0.018885344,1414.213562,2000,2986.078811,6288.387,2.618429814,116.4300813,0.011225365,3055.745,1.936614475,41.8451651,0.008330206,5024.178,2.43474654,86.49754412,0.010447297,31.25242342,12090,80,-0.436,20.59,27.14,14.08,4.26,12.02,30.44,68.92,13.23,31.98,0,100336,0.041049819,7033.237599,5009.418038,7038.497808,440000,0.019305155,14142.13562,11547.00538,9574.271078,6670,0.014723257,162.6345597,414.6383967,409.2879997,1837752,-0.056575808,158722.1379,125503.4522,294022.1603,24078,-0.040185886,1504.72323,1508.851329,1247.808045
Zimbabwe,1977,47000,0.018098222,1414.213562,2516.611478,3109.126351,6453.044,1.492396457,68.09791856,0.006433507,3114.923,-0.05203981,1.146220092,-0.000226065,5146.504,2.445504754,88.99504527,0.010492907,31.31704795,12115,80,0.433,21.24,28.1,14.44,4.84,11.97,31.18,79.02,14.12,37.23,0,110282.5,-0.015769108,2780.697417,8383.852163,15225.98606,460000,-0.019305155,14142.13562,10000,12909.94449,6900,0.034762106,406.5863992,331.9764048,311.4214722,1613285,0.004005723,10570.53927,276561.447,227168.9104,21950,-0.015898337,557.9072504,470.6275952,739.0818629
Zimbabwe,1978,49000,0.025807264,2121.320344,2516.611478,2986.078811,6549.349,1.625871518,75.29555849,0.007004283,3113.302,0.202100535,4.449115867,0.000876826,5272.362,2.594359037,96.72089396,0.011123483,31.44629701,12165,80,-0.016,20.72,27.28,14.22,3.78,11.32,30.61,69.88,11.02,29.22,0,106350,-0.052686591,8591.347391,15058.27679,18021.5087,440000,0.009759837,7071.067812,10000,17078.25128,7475,0,0,66.39528096,217.6914866,1628234,-0.154082661,343878.7556,253752.0698,733102.6426,21161,0.016886494,593.2625894,780.2565817,756.9752858
Zimbabwe,1979,52000,0.016390416,1414.213562,2000,2581.988897,6655.833,5.921016949,278.6658327,0.024982142,3119.594,8.11971045,179.1115619,0.033904874,5409.146,2.816507449,107.727011,0.012062847,31.57554608,12215,80,0.189,21.03,27.9,14.22,4.5,12.28,32.18,50.42,12.32,31.21,0,94200,-0.090900703,12579.42964,14274.48358,11710.16891,450000,-0.019744058,14142.13562,20000,17078.25128,7475,0.006630579,81.31727984,239.3915899,625.4914734,1141916,0.121555283,260797.2444,889433.3877,726290.2985,22000,-0.031920543,1102.379472,917.2907572,2160.318264
Zimbabwe,1980,54000,0.015794267,1414.213562,2000,2581.988897,7049.926,6.476663727,322.8649563,0.027254435,3372.896,8.901223163,212.2939618,0.037032758,5561.495,3.036629539,119.4176074,0.012991644,31.73064495,12275,80,-0.024,20.85,27.77,13.98,4.53,11.83,31.44,57.5,11.49,28.96,0,76410,-0.063816882,7383.609009,6081.319046,5362.549394,430000,-0.020684599,14142.13562,10000,9574.271078,7590,0.019305155,243.9518395,653.9176809,887.6877736,1510739,0.273117682,935259.0268,693862.4538,804028.9542,20441,-0.001234034,41.01219331,2645.577883,2647.258015
Zimbabwe,1981,56000,0.015239967,1414.213562,2000,2581.988897,7506.526,3.960940121,210.2433521,0.016870198,3673.125,4.233779139,109.9635898,0.018008484,5730.377,3.177260414,128.7422245,0.013583992,31.92451855,12350,80,-0.36,20.5,27.33,13.72,3.88,11.02,31.31,70.78,12.55,34.48,0,65968,0.064838752,7510.88823,6266.558971,8875.10435,410000,0.010465434,7071.067812,10000,8164.965809,7935,0.047641634,650.5382387,807.7334544,666.4379816,2833395,-0.195018389,724797.8857,962496.712,863932.2955,20383,0.088567661,3260.469368,2663.895831,2518.941097
Zimbabwe,1982,58000,0.014723257,1414.213562,2000,2581.988897,7803.855,3.876302161,213.9005084,0.016516481,3828.637,3.873728431,104.8717138,0.01650572,5912.446,3.094709026,129.3814491,0.013236377,32.14424195,12435,80,0.17,21.25,28.24,14.31,5,12.02,31.99,44.56,11.04,24.45,0,76590,0.002544205,318.1980515,6290.09973,5503.675325,420000,0.010219165,7071.067812,5773.502692,5000,8855,0.032587367,487.903679,369.6732792,302.8794875,1808376,-0.298349485,635399.0825,467903.0257,861513.7051,24994,0.000104243,4.242640687,579.0900909,958.9972193
Zimbabwe,1983,60000,0.014240439,1414.213562,2000,2581.988897,8106.356,3.604714621,206.6243796,0.015379519,3976.948,3.394235982,95.45022307,0.014496328,6095.419,3.005781883,129.5525689,0.012861603,32.33811555,12510,80,1.223,22.03,29.03,15.08,7.21,12.82,32.78,47.02,10.84,23.63,0,77040,0.056297185,7539.738186,5458.630544,6574.172425,430000,-0.010219165,7071.067812,5773.502692,5773.502692,9545,-0.02698349,406.5863992,291.5569427,290.4275612,909786,0.095215141,157696.833,1049045.153,972736.9877,25000,0.017033339,707.1067812,1000,1290.994449
Zimbabwe,1984,62000,0.013788284,1414.213562,2000,2581.988897,8398.567,3.476164446,206.4384106,0.014840322,4111.935,3.384416339,98.4045152,0.01445508,6278.634,2.860940772,127.0161769,0.012250492,32.48028952,12565,80,0.483,21.42,28.13,14.76,4.97,12.28,31.85,57.06,11.17,29.86,0,87702.8,-0.016666896,2334.866591,7498.690983,6316.363097,420000,0,0,5773.502692,14142.13562,8970,0.009744989,143.9315853,300.9098301,1049.408187,1132803,0.397325015,1198685.294,908243.5422,905139.9417,26000,0.016390416,707.1067812,1000,1290.994449
Zimbabwe,1985,64000,0.013363962,1414.213562,2000,2581.988897,8690.515,3.366072091,206.8492396,0.014378013,4251.1,3.249464844,97.67831654,0.013887809,6458.262,2.704535678,123.507513,0.011589624,32.67416311,12640,90,0.027,21.13,27.88,14.43,4.31,11.79,31.15,69.01,12.83,34,0,84400.8,-0.060754652,7791.185358,6520.602847,5334.359274,420000,0.010219165,7071.067812,15275.25232,12909.94449,9173.55,0.018022662,274.8524058,1118.512016,2060.876018,2828000,-0.045689243,199686.955,909363.1181,747517.1101,27000,0.015794267,707.1067812,1000,1108.677891
Zimbabwe,1986,66000,0.012964977,1414.213562,2000,3862.210075,8983.044,3.277775329,208.2033491,0.014006874,4389.238,2.852135154,88.52057662,0.012213312,6632.928,2.547336561,119.4748831,0.010924385,32.86803671,12715,90,0.025,21.15,28.08,14.26,4.28,11.54,31.47,64.72,13.61,34.1,0,73382.4,0.063485576,8167.649008,5809.254386,5645.004294,430000,0.019744058,14142.13562,10000,9574.271078,9562.25,0.071585344,1211.62747,2078.392787,2462.093041,2545600,-0.352389,1000386.39,764669.2809,624381.9157,28000,0.015239967,707.1067812,763.7626158,853.9125638
Zimbabwe,1987,68000,0.012589127,1414.213562,3605.551275,4573.474245,9277.488,3.139330388,205.9455571,0.013424308,4514.425,2.461000017,78.55956339,0.01055859,6801.891,2.335762217,112.342297,0.010027429,33.0619103,12790,90,1.07,21.91,29.07,14.8,7.02,12.48,33.13,43.61,8.96,21.09,0,84933.2,-0.024673036,3316.825779,5801.015511,4864.314634,450000,-0.009759837,7071.067812,5773.502692,12583.05739,11275.75,0.084537087,1713.355086,1925.732946,2359.69034,1130840,0.316039023,855860.1276,626779.7898,516620.3956,29000,0.007424018,353.5533906,500,853.9125638
Zimbabwe,1988,70000,0.029963223,3535.533906,4041.451884,4349.32945,9568.739,2.901186875,196.2977922,0.012420384,4625.525,2.534112344,82.88422846,0.010868376,6960.767,2.072875015,102.0270232,0.008910347,33.29455861,12880,90,0.447,21.2,28.07,14.38,4.94,12,31.88,62.26,14.04,34.71,0,80242.5,-0.038720225,4839.792364,4447.445906,228298.7984,440000,0.009759837,7071.067812,15275.25232,29439.20289,13698.8,0.041717376,976.6205308,1590.247649,1834.305637,2341209,-0.064403255,228162.8522,201237.3761,309543.5658,29500,0.007299239,353.5533906,763.7626158,624.3949041
Zimbabwe,1989,75000,0.017033339,2121.320344,2516.611478,4349.32945,9846.346,2.71722119,189.184298,0.011643262,4742.741,2.599783543,87.18697323,0.011146445,7105.055,1.775355715,89.19444938,0.007642629,33.48843221,12955,100,0.181,21.19,27.9,14.53,4.5,12.22,32.02,61.25,11.7,30.52,0,73398,0.046750407,5898.684769,264130.846,285348.8188,450000,0.018885344,14142.13562,36055.51275,29860.78811,15079.95,0.048728053,1266.110047,1385.96535,1191.999455,2018538,-0.010230896,33231.19029,237463.3912,773065.5052,30000,0.014240439,707.1067812,523.8604516,2738.490277
Zimbabwe,1990,78000,0.010995384,1414.213562,5291.502622,5259.911279,10113.893,2.609499626,186.6210359,0.01118757,4866.042,2.540031508,87.39769105,0.010893447,7231.195,1.470171943,75.17322901,0.006338396,33.63060618,13010,109,0.567,21.61,28.55,14.72,5.2,12.45,32.27,53.74,10.63,25.46,0,81740,0.815919149,320503.2196,283627.3828,231685.4099,470000,-0.070037867,49497.47468,35118.84584,36572.42799,16870.5,0.023481096,662.7358307,468.6307617,382.8773267,1971542,-0.094568575,272789.0683,840397.5666,783554.1798,31000,-0.010933891,544.9813384,3264.439172,2738.490277
Zimbabwe,1991,80000,-0.057991947,7071.067812,6429.100507,6500,10377.815,2.540862407,186.4541587,0.010896966,4989.641,2.252366453,79.4681956,0.009673368,7337.506,1.187678756,61.62152755,0.005127633,34.07005299,13180,109,0.192,21.54,28.54,14.6,5.5,11.62,32.18,49.8,11.28,24.75,0,535000,0.052504167,48614.38317,92436.22992,86651.56404,400000,0.031408464,21213.20344,21661.61447,19407.10753,17807.75,-0.011682699,334.2140201,264.6757749,269.6014292,1585760,-0.641648876,865399.7052,877434.2898,813885.2865,30229.28,-0.082487795,3697.659349,2955.16324,2738.490277
Zimbabwe,1992,70000,0.068715812,8485.281374,7937.253933,6500,10641.501,1.441685717,108.482201,0.006216458,5102.026,1.006658923,36.31700428,0.004350006,7424.652,1.439272844,75.56213774,0.006206127,34.50949981,13350,109,1.01,22.3,29.3,15.36,7.82,13,33.57,44.72,10.02,24.53,0,603751.12,-0.156829572,129398.4196,101867.6284,84475.73486,430000,-0.04471285,29746.56807,23713.54482,32676.22718,17335.1,0.000748436,21.14249276,274.6197432,766.8315781,361900,0.755911276,1202861.467,995761.066,871281.4781,25000,0.079181246,3535.533906,3214.550254,2708.012802
Zimbabwe,1993,82000,0.015605073,2121.320344,2516.611478,2081.665999,10794.918,0.589870159,45.0257314,0.002554248,5153.386,0.322952715,11.76837816,0.001400306,7531.513,1.354163499,72.11711351,0.005841594,34.94894662,13520,117,0.3,21.67,28.27,15.11,5.21,12.77,31.88,61.19,10.39,28.73,0,420754.12,0.014156717,9858.008982,18208.90837,60266.48556,387932,0.002309002,1462.296823,22520.78021,29066.88533,17365,0.011354751,325.2691193,829.2767934,1485.756682,2063003,0.009634993,32724.90183,693888.121,597503.763,30000,0.014240439,707.1067812,577.3502692,577.3502692
Zimbabwe,1994,85000,-0.026328939,3535.533906,2516.611478,2081.665999,10858.594,1.247371437,95.77549219,0.005383757,5170.029,1.138426883,41.61818382,0.004916194,7633.502,1.240492241,66.95806243,0.005354248,35.46594287,13720,126,-0.085,21.4,28.54,14.32,5.16,10.64,32.85,43.19,8.83,22.17,0.01,434695.45,0.021599049,15673.45314,63596.16431,62898.68295,390000,-0.046996563,28284.27125,35594.94346,33297.585,17825,0.027152246,813.1727984,1447.0516,1787.747652,2109283,-0.37721023,865725.6814,694526.3412,571012.5686,31000,-0.014240439,707.1067812,577.3502692,577.3502692
Zimbabwe,1995,80000,0.015988105,2121.320344,1527.525232,1500,10994.041,1.674816385,130.1995716,0.007213397,5228.886,1.6770685,62.00760786,0.007223016,7728.195,1.151420222,62.92118982,0.004971985,35.82784025,13860,135,0.685,22.14,28.98,15.35,6.74,12.58,33.07,45.82,10.24,24.55,0,456861.06,0.083917265,68860.50494,55847.25249,54999.93657,350000,0.080214051,50204.58146,40565.79018,87587.45629,18975,0.037788561,1219.759198,1447.0516,1845.979866,884962,0.368068406,834658.2379,591888.3146,506776.2888,30000,0.014240439,707.1067812,577.3502692,816.4965809
Zimbabwe,1996,83000,-0.00526424,707.1067812,1527.525232,1258.305739,11178.171,1.648122935,130.2702823,0.007099363,5316.578,1.652021281,62.1058957,0.007116019,7817.179,1.062403714,58.72521818,0.004589623,36.79720822,14235,145,-0.247,21.56,28.19,14.97,5.21,11.99,31.7,73.64,14.79,34.16,0,554244.52,-0.001035456,933.2890273,16908.35504,34536.20635,421000,-0.001550131,1060.660172,80110.86069,65431.0515,20700,0.023481096,813.1727984,1326.244698,1349.311553,2065347,-0.123904636,362494.0487,437031.5047,356836.0319,31000,-0.014240439,707.1067812,1000,1425.031744
Zimbabwe,1997,82000,-0.010723865,1414.213562,1154.700538,2061.552813,11362.401,1.636652324,131.4956983,0.007050352,5404.409,1.633573625,62.42692218,0.007037196,7900.229,0.955149528,53.3575706,0.004128476,37.27284477,14419,155,-0.025,21.6,28.34,14.91,4.92,12.16,31.75,72.84,15.26,36.86,0,552924.65,0.022889657,21159.28654,37081.23015,40598.58316,419500,0.124679843,98641.39598,70648.16582,57718.07198,21850,0.028742437,1057.124638,936.6206988,1413.143659,1552703,-0.113382995,252277.3148,223171.1207,200629.2403,30000,-0.014723257,707.1067812,1171.942152,1323.637293
Zimbabwe,1998,80000,0.010723865,1414.213562,2516.611478,3109.126351,11548.364,1.455530844,118.8575788,0.006275728,5492.694,1.422580613,55.25190967,0.006134657,7975.688,0.823264401,46.42933836,0.003560755,37.53392788,14520,155.6,0.801,22.09,29.08,15.15,6.41,12.31,32.94,65.99,10.81,30.25,0,582848.4,0.031471404,30974.41657,30522.16871,25069.5255,559000,-0.075498795,63073.92488,49108.1799,40191.99755,23345,0.004257823,162.6345597,1068.530923,6992.970876,1195929,0.128199122,290379.7637,240953.588,198466.2311,29000,-0.020480667,944.5885936,993.1713108,1096.632772
